ts_code,name,opt_code,opt_type,call_put,exercise_price,maturity_date,list_date,delist_date
10008002.SH,华泰柏瑞沪深300ETF期权2410认沽4.30,OP510300.SH,ETF期权,P,4.3,20241023,20240930,20241023
10008003.SH,华泰柏瑞沪深300ETF期权2411认购4.10,OP510300.SH,ETF期权,C,4.1,20241127,20240930,20241127
10008004.SH,华泰柏瑞沪深300ETF期权2411认购4.20,OP510300.SH,ETF期权,C,4.2,20241127,20240930,20241127
10008005.SH,华泰柏瑞沪深300ETF期权2411认购4.30,OP510300.SH,ETF期权,C,4.3,20241127,20240930,20241127
10008006.SH,华泰柏瑞沪深300ETF期权2411认沽4.10,OP510300.SH,ETF期权,P,4.1,20241127,20240930,20241127
10008007.SH,华泰柏瑞沪深300ETF期权2411认沽4.20,OP510300.SH,ETF期权,P,4.2,20241127,20240930,20241127
10008008.SH,华泰柏瑞沪深300ETF期权2411认沽4.30,OP510300.SH,ETF期权,P,4.3,20241127,20240930,20241127
10008009.SH,华泰柏瑞沪深300ETF期权2412认购4.20,OP510300.SH,ETF期权,C,4.2,20241225,20240930,20241225
10008010.SH,华泰柏瑞沪深300ETF期权2412认购4.30,OP510300.SH,ETF期权,C,4.3,20241225,20240930,20241225
10008011.SH,华泰柏瑞沪深300ETF期权2412认沽4.20,OP510300.SH,ETF期权,P,4.2,20241225,20240930,20241225
10008012.SH,华泰柏瑞沪深300ETF期权2412认沽4.30,OP510300.SH,ETF期权,P,4.3,20241225,20240930,20241225
10007365.SH,华泰柏瑞沪深300ETF期权2407认沽3.80,OP510300.SH,ETF期权,P,3.8,20240724,20240523,20240724
10007885.SH,华泰柏瑞沪深300ETF期权2411认购3.70,OP510300.SH,ETF期权,C,3.7,20241127,20240926,20241127
10008182.SH,华泰柏瑞沪深300ETF期权2412认购4.80,OP510300.SH,ETF期权,C,4.8,20241225,20241009,20241225
10006935.SH,华泰柏瑞沪深300ETF期权2404认购3.20,OP510300.SH,ETF期权,C,3.2,20240424,20240229,20240424
10007733.SH,华泰柏瑞沪深300ETF期权2410认购3.60,OP510300.SH,ETF期权,C,3.6,20241023,20240829,20241023
10006748.SH,华泰柏瑞沪深300ETF期权2409认购3.00,OP510300.SH,ETF期权,C,3.0,20240925,20240125,20240925
10007026.SH,华泰柏瑞沪深300ETF期权2403认沽4.00,OP510300.SH,ETF期权,P,4.0,20240327,20240306,20240327
10006710.SH,华泰柏瑞沪深300ETF期权2403认沽3.70,OP510300.SH,ETF期权,P,3.7,20240327,20240119,20240327
10007477.SH,华泰柏瑞沪深300ETF期权2408认购3.90,OP510300.SH,ETF期权,C,3.9,20240828,20240627,20240828
10006684.SH,华泰柏瑞沪深300ETF期权2403认沽3.40,OP510300.SH,ETF期权,P,3.4,20240327,20240118,20240327
10007859.SH,华泰柏瑞沪深300ETF期权2410认购3.90,OP510300.SH,ETF期权,C,3.9,20241023,20240926,20241023
10006942.SH,华泰柏瑞沪深300ETF期权2404认沽3.00,OP510300.SH,ETF期权,P,3.0,20240424,20240229,20240424
10007478.SH,华泰柏瑞沪深300ETF期权2408认沽3.10,OP510300.SH,ETF期权,P,3.1,20240828,20240627,20240828
10006711.SH,华泰柏瑞沪深300ETF期权2406认购3.70,OP510300.SH,ETF期权,C,3.7,20240626,20240119,20240626
10007742.SH,华泰柏瑞沪深300ETF期权2410认沽3.60,OP510300.SH,ETF期权,P,3.6,20241023,20240829,20241023
10007965.SH,华泰柏瑞沪深300ETF期权2410认购4.00,OP510300.SH,ETF期权,C,4.0,20241023,20240927,20241023
10007031.SH,华泰柏瑞沪深300ETF期权2409认购4.00,OP510300.SH,ETF期权,C,4.0,20240925,20240306,20240925
10007884.SH,华泰柏瑞沪深300ETF期权2411认购3.60,OP510300.SH,ETF期权,C,3.6,20241127,20240926,20241127
10007966.SH,华泰柏瑞沪深300ETF期权2410认沽4.00,OP510300.SH,ETF期权,P,4.0,20241023,20240927,20241023
10007860.SH,华泰柏瑞沪深300ETF期权2410认沽3.90,OP510300.SH,ETF期权,P,3.9,20241023,20240926,20241023
10007356.SH,华泰柏瑞沪深300ETF期权2407认购3.80,OP510300.SH,ETF期权,C,3.8,20240724,20240523,20240724
10006678.SH,华泰柏瑞沪深300ETF期权2403认沽2.90,OP510300.SH,ETF期权,P,2.9,20240327,20240118,20240327
10007364.SH,华泰柏瑞沪深300ETF期权2407认沽3.70,OP510300.SH,ETF期权,P,3.7,20240724,20240523,20240724
10007880.SH,华泰柏瑞沪深300ETF期权2411认购3.20,OP510300.SH,ETF期权,C,3.2,20241127,20240926,20241127
10006603.SH,华泰柏瑞沪深300ETF期权2403认购2.888,OP510300.SH,ETF期权,C,2.888,20240327,20240109,20240327
10006637.SH,华泰柏瑞沪深300ETF期权2401认购3.20,OP510300.SH,ETF期权,C,3.2,20240124,20240118,20240124
10006760.SH,华泰柏瑞沪深300ETF期权2409认沽3.30,OP510300.SH,ETF期权,P,3.3,20240925,20240125,20240925
10007480.SH,华泰柏瑞沪深300ETF期权2408认沽3.30,OP510300.SH,ETF期权,P,3.3,20240828,20240627,20240828
10006940.SH,华泰柏瑞沪深300ETF期权2404认购3.70,OP510300.SH,ETF期权,C,3.7,20240424,20240229,20240424
10006640.SH,华泰柏瑞沪深300ETF期权2401认购3.50,OP510300.SH,ETF期权,C,3.5,20240124,20240118,20240124
10007353.SH,华泰柏瑞沪深300ETF期权2407认购3.50,OP510300.SH,ETF期权,C,3.5,20240724,20240523,20240724
10007895.SH,华泰柏瑞沪深300ETF期权2411认沽3.80,OP510300.SH,ETF期权,P,3.8,20241127,20240926,20241127
10006666.SH,华泰柏瑞沪深300ETF期权2402认沽3.40,OP510300.SH,ETF期权,P,3.4,20240228,20240118,20240228
10006656.SH,华泰柏瑞沪深300ETF期权2402认购3.30,OP510300.SH,ETF期权,C,3.3,20240228,20240118,20240228
10007882.SH,华泰柏瑞沪深300ETF期权2411认购3.40,OP510300.SH,ETF期权,C,3.4,20241127,20240926,20241127
10007729.SH,华泰柏瑞沪深300ETF期权2410认购3.20,OP510300.SH,ETF期权,C,3.2,20241023,20240829,20241023
10006599.SH,华泰柏瑞沪深300ETF期权2401认购2.888,OP510300.SH,ETF期权,C,2.888,20240124,20240109,20240124
10006754.SH,华泰柏瑞沪深300ETF期权2409认购3.60,OP510300.SH,ETF期权,C,3.6,20240925,20240125,20240925
10007159.SH,华泰柏瑞沪深300ETF期权2412认购3.30,OP510300.SH,ETF期权,C,3.3,20241225,20240425,20241225
10006751.SH,华泰柏瑞沪深300ETF期权2409认购3.30,OP510300.SH,ETF期权,C,3.3,20240925,20240125,20240925
10006659.SH,华泰柏瑞沪深300ETF期权2402认购3.60,OP510300.SH,ETF期权,C,3.6,20240228,20240118,20240228
10006638.SH,华泰柏瑞沪深300ETF期权2401认购3.30,OP510300.SH,ETF期权,C,3.3,20240124,20240118,20240124
10007028.SH,华泰柏瑞沪深300ETF期权2404认沽4.00,OP510300.SH,ETF期权,P,4.0,20240424,20240306,20240424
10007068.SH,华泰柏瑞沪深300ETF期权2405认沽3.70,OP510300.SH,ETF期权,P,3.7,20240522,20240328,20240522
10006909.SH,华泰柏瑞沪深300ETF期权2409认购3.90,OP510300.SH,ETF期权,C,3.9,20240925,20240223,20240925
10007170.SH,华泰柏瑞沪深300ETF期权2412认沽3.50,OP510300.SH,ETF期权,P,3.5,20241225,20240425,20241225
10006703.SH,华泰柏瑞沪深300ETF期权2406认沽3.50,OP510300.SH,ETF期权,P,3.5,20240626,20240118,20240626
10007174.SH,华泰柏瑞沪深300ETF期权2412认沽3.90,OP510300.SH,ETF期权,P,3.9,20241225,20240425,20241225
10006648.SH,华泰柏瑞沪深300ETF期权2401认沽3.40,OP510300.SH,ETF期权,P,3.4,20240124,20240118,20240124
10007157.SH,华泰柏瑞沪深300ETF期权2412认购3.10,OP510300.SH,ETF期权,C,3.1,20241225,20240425,20241225
10006762.SH,华泰柏瑞沪深300ETF期权2409认沽3.50,OP510300.SH,ETF期权,P,3.5,20240925,20240125,20240925
10008071.SH,华泰柏瑞沪深300ETF期权2410认购4.40,OP510300.SH,ETF期权,C,4.4,20241023,20241008,20241023
10008072.SH,华泰柏瑞沪深300ETF期权2410认购4.50,OP510300.SH,ETF期权,C,4.5,20241023,20241008,20241023
10008073.SH,华泰柏瑞沪深300ETF期权2410认购4.60,OP510300.SH,ETF期权,C,4.6,20241023,20241008,20241023
10008074.SH,华泰柏瑞沪深300ETF期权2410认沽4.40,OP510300.SH,ETF期权,P,4.4,20241023,20241008,20241023
10008075.SH,华泰柏瑞沪深300ETF期权2410认沽4.50,OP510300.SH,ETF期权,P,4.5,20241023,20241008,20241023
10008076.SH,华泰柏瑞沪深300ETF期权2410认沽4.60,OP510300.SH,ETF期权,P,4.6,20241023,20241008,20241023
10008077.SH,华泰柏瑞沪深300ETF期权2411认购4.40,OP510300.SH,ETF期权,C,4.4,20241127,20241008,20241127
10008078.SH,华泰柏瑞沪深300ETF期权2411认购4.50,OP510300.SH,ETF期权,C,4.5,20241127,20241008,20241127
10008079.SH,华泰柏瑞沪深300ETF期权2411认购4.60,OP510300.SH,ETF期权,C,4.6,20241127,20241008,20241127
10008080.SH,华泰柏瑞沪深300ETF期权2411认沽4.40,OP510300.SH,ETF期权,P,4.4,20241127,20241008,20241127
10008081.SH,华泰柏瑞沪深300ETF期权2411认沽4.50,OP510300.SH,ETF期权,P,4.5,20241127,20241008,20241127
10008082.SH,华泰柏瑞沪深300ETF期权2411认沽4.60,OP510300.SH,ETF期权,P,4.6,20241127,20241008,20241127
10008083.SH,华泰柏瑞沪深300ETF期权2412认购4.40,OP510300.SH,ETF期权,C,4.4,20241225,20241008,20241225
10008084.SH,华泰柏瑞沪深300ETF期权2412认购4.50,OP510300.SH,ETF期权,C,4.5,20241225,20241008,20241225
10008085.SH,华泰柏瑞沪深300ETF期权2412认购4.60,OP510300.SH,ETF期权,C,4.6,20241225,20241008,20241225
10008086.SH,华泰柏瑞沪深300ETF期权2412认沽4.40,OP510300.SH,ETF期权,P,4.4,20241225,20241008,20241225
10008087.SH,华泰柏瑞沪深300ETF期权2412认沽4.50,OP510300.SH,ETF期权,P,4.5,20241225,20241008,20241225
10008088.SH,华泰柏瑞沪深300ETF期权2412认沽4.60,OP510300.SH,ETF期权,P,4.6,20241225,20241008,20241225
10006657.SH,华泰柏瑞沪深300ETF期权2402认购3.40,OP510300.SH,ETF期权,C,3.4,20240228,20240118,20240228
10007832.SH,华泰柏瑞沪深300ETF期权2410认沽2.90,OP510300.SH,ETF期权,P,2.9,20241023,20240913,20241023
10006690.SH,华泰柏瑞沪深300ETF期权2406认购3.10,OP510300.SH,ETF期权,C,3.1,20240626,20240118,20240626
10006641.SH,华泰柏瑞沪深300ETF期权2401认购3.60,OP510300.SH,ETF期权,C,3.6,20240124,20240118,20240124
10006904.SH,华泰柏瑞沪深300ETF期权2402认沽3.90,OP510300.SH,ETF期权,P,3.9,20240228,20240223,20240228
10007366.SH,华泰柏瑞沪深300ETF期权2407认沽3.90,OP510300.SH,ETF期权,P,3.9,20240724,20240523,20240724
10006947.SH,华泰柏瑞沪深300ETF期权2404认沽3.50,OP510300.SH,ETF期权,P,3.5,20240424,20240229,20240424
10006946.SH,华泰柏瑞沪深300ETF期权2404认沽3.40,OP510300.SH,ETF期权,P,3.4,20240424,20240229,20240424
10006680.SH,华泰柏瑞沪深300ETF期权2403认沽3.00,OP510300.SH,ETF期权,P,3.0,20240327,20240118,20240327
10007060.SH,华泰柏瑞沪深300ETF期权2405认购3.80,OP510300.SH,ETF期权,C,3.8,20240522,20240328,20240522
10007247.SH,华泰柏瑞沪深300ETF期权2405认购4.10,OP510300.SH,ETF期权,C,4.1,20240522,20240508,20240522
10007483.SH,华泰柏瑞沪深300ETF期权2408认沽3.60,OP510300.SH,ETF期权,P,3.6,20240828,20240627,20240828
10006692.SH,华泰柏瑞沪深300ETF期权2406认购3.30,OP510300.SH,ETF期权,C,3.3,20240626,20240118,20240626
10006756.SH,华泰柏瑞沪深300ETF期权2409认沽2.95,OP510300.SH,ETF期权,P,2.95,20240925,20240125,20240925
10007360.SH,华泰柏瑞沪深300ETF期权2407认沽3.30,OP510300.SH,ETF期权,P,3.3,20240724,20240523,20240724
10007738.SH,华泰柏瑞沪深300ETF期权2410认沽3.20,OP510300.SH,ETF期权,P,3.2,20241023,20240829,20241023
10007583.SH,华泰柏瑞沪深300ETF期权2408认购4.00,OP510300.SH,ETF期权,C,4.0,20240828,20240717,20240828
10006685.SH,华泰柏瑞沪深300ETF期权2403认沽3.50,OP510300.SH,ETF期权,P,3.5,20240327,20240118,20240327
10007886.SH,华泰柏瑞沪深300ETF期权2411认购3.80,OP510300.SH,ETF期权,C,3.8,20241127,20240926,20241127
10007881.SH,华泰柏瑞沪深300ETF期权2411认购3.30,OP510300.SH,ETF期权,C,3.3,20241127,20240926,20241127
10007423.SH,华泰柏瑞沪深300ETF期权2407认购3.20,OP510300.SH,ETF期权,C,3.2,20240724,20240524,20240724
10007357.SH,华泰柏瑞沪深300ETF期权2407认购3.90,OP510300.SH,ETF期权,C,3.9,20240724,20240523,20240724
10007892.SH,华泰柏瑞沪深300ETF期权2411认沽3.50,OP510300.SH,ETF期权,P,3.5,20241127,20240926,20241127
10007160.SH,华泰柏瑞沪深300ETF期权2412认购3.40,OP510300.SH,ETF期权,C,3.4,20241225,20240425,20241225
10007251.SH,华泰柏瑞沪深300ETF期权2409认购4.10,OP510300.SH,ETF期权,C,4.1,20240925,20240508,20240925
10007883.SH,华泰柏瑞沪深300ETF期权2411认购3.50,OP510300.SH,ETF期权,C,3.5,20241127,20240926,20241127
10006655.SH,华泰柏瑞沪深300ETF期权2402认购3.20,OP510300.SH,ETF期权,C,3.2,20240228,20240118,20240228
10008174.SH,华泰柏瑞沪深300ETF期权2410认购4.80,OP510300.SH,ETF期权,C,4.8,20241023,20241009,20241023
10007833.SH,华泰柏瑞沪深300ETF期权2412认购2.90,OP510300.SH,ETF期权,C,2.9,20241225,20240913,20241225
10007058.SH,华泰柏瑞沪深300ETF期权2405认购3.60,OP510300.SH,ETF期权,C,3.6,20240522,20240328,20240522
10006758.SH,华泰柏瑞沪深300ETF期权2409认沽3.10,OP510300.SH,ETF期权,P,3.1,20240925,20240125,20240925
10006834.SH,华泰柏瑞沪深300ETF期权2409认沽2.90,OP510300.SH,ETF期权,P,2.9,20240925,20240131,20240925
10006936.SH,华泰柏瑞沪深300ETF期权2404认购3.30,OP510300.SH,ETF期权,C,3.3,20240424,20240229,20240424
10007441.SH,华泰柏瑞沪深300ETF期权2407认购3.10,OP510300.SH,ETF期权,C,3.1,20240724,20240613,20240724
10008183.SH,华泰柏瑞沪深300ETF期权2412认沽4.70,OP510300.SH,ETF期权,P,4.7,20241225,20241009,20241225
10007027.SH,华泰柏瑞沪深300ETF期权2404认购4.00,OP510300.SH,ETF期权,C,4.0,20240424,20240306,20240424
10006752.SH,华泰柏瑞沪深300ETF期权2409认购3.40,OP510300.SH,ETF期权,C,3.4,20240925,20240125,20240925
10006949.SH,华泰柏瑞沪深300ETF期权2404认沽3.70,OP510300.SH,ETF期权,P,3.7,20240424,20240229,20240424
10007741.SH,华泰柏瑞沪深300ETF期权2410认沽3.50,OP510300.SH,ETF期权,P,3.5,20241023,20240829,20241023
10008178.SH,华泰柏瑞沪深300ETF期权2411认购4.80,OP510300.SH,ETF期权,C,4.8,20241127,20241009,20241127
10007474.SH,华泰柏瑞沪深300ETF期权2408认购3.60,OP510300.SH,ETF期权,C,3.6,20240828,20240627,20240828
10006646.SH,华泰柏瑞沪深300ETF期权2401认沽3.20,OP510300.SH,ETF期权,P,3.2,20240124,20240118,20240124
10006701.SH,华泰柏瑞沪深300ETF期权2406认沽3.30,OP510300.SH,ETF期权,P,3.3,20240626,20240118,20240626
10006944.SH,华泰柏瑞沪深300ETF期权2404认沽3.20,OP510300.SH,ETF期权,P,3.2,20240424,20240229,20240424
10007484.SH,华泰柏瑞沪深300ETF期权2408认沽3.70,OP510300.SH,ETF期权,P,3.7,20240828,20240627,20240828
10007890.SH,华泰柏瑞沪深300ETF期权2411认沽3.30,OP510300.SH,ETF期权,P,3.3,20241127,20240926,20241127
10006696.SH,华泰柏瑞沪深300ETF期权2406认沽2.90,OP510300.SH,ETF期权,P,2.9,20240626,20240118,20240626
10006605.SH,华泰柏瑞沪深300ETF期权2406认购2.888,OP510300.SH,ETF期权,C,2.888,20240626,20240109,20240626
10007061.SH,华泰柏瑞沪深300ETF期权2405认购3.90,OP510300.SH,ETF期权,C,3.9,20240522,20240328,20240522
10007889.SH,华泰柏瑞沪深300ETF期权2411认沽3.20,OP510300.SH,ETF期权,P,3.2,20241127,20240926,20241127
10006683.SH,华泰柏瑞沪深300ETF期权2403认沽3.30,OP510300.SH,ETF期权,P,3.3,20240327,20240118,20240327
10007887.SH,华泰柏瑞沪深300ETF期权2411认购3.90,OP510300.SH,ETF期权,C,3.9,20241127,20240926,20241127
10006601.SH,华泰柏瑞沪深300ETF期权2402认购2.888,OP510300.SH,ETF期权,C,2.888,20240228,20240109,20240228
10006948.SH,华泰柏瑞沪深300ETF期权2404认沽3.60,OP510300.SH,ETF期权,P,3.6,20240424,20240229,20240424
10006668.SH,华泰柏瑞沪深300ETF期权2402认沽3.60,OP510300.SH,ETF期权,P,3.6,20240228,20240118,20240228
10007057.SH,华泰柏瑞沪深300ETF期权2405认购3.50,OP510300.SH,ETF期权,C,3.5,20240522,20240328,20240522
10006761.SH,华泰柏瑞沪深300ETF期权2409认沽3.40,OP510300.SH,ETF期权,P,3.4,20240925,20240125,20240925
10007173.SH,华泰柏瑞沪深300ETF期权2412认沽3.80,OP510300.SH,ETF期权,P,3.8,20241225,20240425,20241225
10006698.SH,华泰柏瑞沪深300ETF期权2406认沽3.00,OP510300.SH,ETF期权,P,3.0,20240626,20240118,20240626
10007362.SH,华泰柏瑞沪深300ETF期权2407认沽3.50,OP510300.SH,ETF期权,P,3.5,20240724,20240523,20240724
10007740.SH,华泰柏瑞沪深300ETF期权2410认沽3.40,OP510300.SH,ETF期权,P,3.4,20241023,20240829,20241023
10007472.SH,华泰柏瑞沪深300ETF期权2408认购3.40,OP510300.SH,ETF期权,C,3.4,20240828,20240627,20240828
10007029.SH,华泰柏瑞沪深300ETF期权2406认购4.00,OP510300.SH,ETF期权,C,4.0,20240626,20240306,20240626
10006676.SH,华泰柏瑞沪深300ETF期权2403认购3.50,OP510300.SH,ETF期权,C,3.5,20240327,20240118,20240327
10006652.SH,华泰柏瑞沪深300ETF期权2402认购2.95,OP510300.SH,ETF期权,C,2.95,20240228,20240118,20240228
10007572.SH,华泰柏瑞沪深300ETF期权2412认沽3.00,OP510300.SH,ETF期权,P,3.0,20241225,20240709,20241225
10006606.SH,华泰柏瑞沪深300ETF期权2406认沽2.888,OP510300.SH,ETF期权,P,2.888,20240626,20240109,20240626
10006709.SH,华泰柏瑞沪深300ETF期权2403认购3.70,OP510300.SH,ETF期权,C,3.7,20240327,20240119,20240327
10008176.SH,华泰柏瑞沪深300ETF期权2410认沽4.80,OP510300.SH,ETF期权,P,4.8,20241023,20241009,20241023
10006757.SH,华泰柏瑞沪深300ETF期权2409认沽3.00,OP510300.SH,ETF期权,P,3.0,20240925,20240125,20240925
10007059.SH,华泰柏瑞沪深300ETF期权2405认购3.70,OP510300.SH,ETF期权,C,3.7,20240522,20240328,20240522
10007070.SH,华泰柏瑞沪深300ETF期权2405认沽3.90,OP510300.SH,ETF期权,P,3.9,20240522,20240328,20240522
10007063.SH,华泰柏瑞沪深300ETF期权2405认沽3.20,OP510300.SH,ETF期权,P,3.2,20240522,20240328,20240522
10006651.SH,华泰柏瑞沪深300ETF期权2402认购2.90,OP510300.SH,ETF期权,C,2.9,20240228,20240118,20240228
10006642.SH,华泰柏瑞沪深300ETF期权2401认沽2.90,OP510300.SH,ETF期权,P,2.9,20240124,20240118,20240124
10008173.SH,华泰柏瑞沪深300ETF期权2410认购4.70,OP510300.SH,ETF期权,C,4.7,20241023,20241009,20241023
10007567.SH,华泰柏瑞沪深300ETF期权2407认购3.00,OP510300.SH,ETF期权,C,3.0,20240724,20240709,20240724
10007231.SH,华泰柏瑞沪深300ETF期权2412认购4.00,OP510300.SH,ETF期权,C,4.0,20241225,20240429,20241225
10007232.SH,华泰柏瑞沪深300ETF期权2412认沽4.00,OP510300.SH,ETF期权,P,4.0,20241225,20240429,20241225
10007482.SH,华泰柏瑞沪深300ETF期权2408认沽3.50,OP510300.SH,ETF期权,P,3.5,20240828,20240627,20240828
10006674.SH,华泰柏瑞沪深300ETF期权2403认购3.30,OP510300.SH,ETF期权,C,3.3,20240327,20240118,20240327
10006691.SH,华泰柏瑞沪深300ETF期权2406认购3.20,OP510300.SH,ETF期权,C,3.2,20240626,20240118,20240626
10007570.SH,华泰柏瑞沪深300ETF期权2408认沽3.00,OP510300.SH,ETF期权,P,3.0,20240828,20240709,20240828
10006749.SH,华泰柏瑞沪深300ETF期权2409认购3.10,OP510300.SH,ETF期权,C,3.1,20240925,20240125,20240925
10006665.SH,华泰柏瑞沪深300ETF期权2402认沽3.30,OP510300.SH,ETF期权,P,3.3,20240228,20240118,20240228
10006750.SH,华泰柏瑞沪深300ETF期权2409认购3.20,OP510300.SH,ETF期权,C,3.2,20240925,20240125,20240925
10006633.SH,华泰柏瑞沪深300ETF期权2401认购2.90,OP510300.SH,ETF期权,C,2.9,20240124,20240118,20240124
10006910.SH,华泰柏瑞沪深300ETF期权2409认沽3.90,OP510300.SH,ETF期权,P,3.9,20240925,20240223,20240925
10006688.SH,华泰柏瑞沪深300ETF期权2406认购2.95,OP510300.SH,ETF期权,C,2.95,20240626,20240118,20240626
10007803.SH,华泰柏瑞沪深300ETF期权2412认购2.95,OP510300.SH,ETF期权,C,2.95,20241225,20240830,20241225
10007728.SH,华泰柏瑞沪深300ETF期权2410认购3.10,OP510300.SH,ETF期权,C,3.1,20241023,20240829,20241023
10006647.SH,华泰柏瑞沪深300ETF期权2401认沽3.30,OP510300.SH,ETF期权,P,3.3,20240124,20240118,20240124
10006943.SH,华泰柏瑞沪深300ETF期权2404认沽3.10,OP510300.SH,ETF期权,P,3.1,20240424,20240229,20240424
10007351.SH,华泰柏瑞沪深300ETF期权2407认购3.30,OP510300.SH,ETF期权,C,3.3,20240724,20240523,20240724
10008180.SH,华泰柏瑞沪深300ETF期权2411认沽4.80,OP510300.SH,ETF期权,P,4.8,20241127,20241009,20241127
10006759.SH,华泰柏瑞沪深300ETF期权2409认沽3.20,OP510300.SH,ETF期权,P,3.2,20240925,20240125,20240925
10006941.SH,华泰柏瑞沪深300ETF期权2404认购3.80,OP510300.SH,ETF期权,C,3.8,20240424,20240229,20240424
10006933.SH,华泰柏瑞沪深300ETF期权2404认购3.00,OP510300.SH,ETF期权,C,3.0,20240424,20240229,20240424
10006650.SH,华泰柏瑞沪深300ETF期权2401认沽3.60,OP510300.SH,ETF期权,P,3.6,20240124,20240118,20240124
10006673.SH,华泰柏瑞沪深300ETF期权2403认购3.20,OP510300.SH,ETF期权,C,3.2,20240327,20240118,20240327
10007250.SH,华泰柏瑞沪深300ETF期权2406认沽4.10,OP510300.SH,ETF期权,P,4.1,20240626,20240508,20240626
10006945.SH,华泰柏瑞沪深300ETF期权2404认沽3.30,OP510300.SH,ETF期权,P,3.3,20240424,20240229,20240424
10007253.SH,华泰柏瑞沪深300ETF期权2412认购4.10,OP510300.SH,ETF期权,C,4.1,20241225,20240508,20241225
10007473.SH,华泰柏瑞沪深300ETF期权2408认购3.50,OP510300.SH,ETF期权,C,3.5,20240828,20240627,20240828
10007053.SH,华泰柏瑞沪深300ETF期权2405认购3.10,OP510300.SH,ETF期权,C,3.1,20240522,20240328,20240522
10006694.SH,华泰柏瑞沪深300ETF期权2406认购3.50,OP510300.SH,ETF期权,C,3.5,20240626,20240118,20240626
10006635.SH,华泰柏瑞沪深300ETF期权2401认购3.00,OP510300.SH,ETF期权,C,3.0,20240124,20240118,20240124
10007802.SH,华泰柏瑞沪深300ETF期权2410认沽2.95,OP510300.SH,ETF期权,P,2.95,20241023,20240830,20241023
10006704.SH,华泰柏瑞沪深300ETF期权2406认沽3.60,OP510300.SH,ETF期权,P,3.6,20240626,20240118,20240626
10006600.SH,华泰柏瑞沪深300ETF期权2401认沽2.888,OP510300.SH,ETF期权,P,2.888,20240124,20240109,20240124
10006663.SH,华泰柏瑞沪深300ETF期权2402认沽3.10,OP510300.SH,ETF期权,P,3.1,20240228,20240118,20240228
10006755.SH,华泰柏瑞沪深300ETF期权2409认购3.70,OP510300.SH,ETF期权,C,3.7,20240925,20240125,20240925
10007166.SH,华泰柏瑞沪深300ETF期权2412认沽3.10,OP510300.SH,ETF期权,P,3.1,20241225,20240425,20241225
10006645.SH,华泰柏瑞沪深300ETF期权2401认沽3.10,OP510300.SH,ETF期权,P,3.1,20240124,20240118,20240124
10007968.SH,华泰柏瑞沪深300ETF期权2411认沽4.00,OP510300.SH,ETF期权,P,4.0,20241127,20240927,20241127
10007894.SH,华泰柏瑞沪深300ETF期权2411认沽3.70,OP510300.SH,ETF期权,P,3.7,20241127,20240926,20241127
10006643.SH,华泰柏瑞沪深300ETF期权2401认沽2.95,OP510300.SH,ETF期权,P,2.95,20240124,20240118,20240124
